Routeid,Stop,Latitude,Longitude
250165,3,-82.28485,29.21665
250165,4,-82.30095,29.21605
250165,5,-82.30493333,29.22753333
250165,6,-82.30948333,29.23813333
250165,7,-82.30933333,29.25261667
250165,8,-82.30928333,29.2676
250165,9,-82.3091,29.28183333
250165,10,-82.30908333,29.29646667
250017,1,-82.11193,27.446592
250105,1,-85.271735,30.371575
250066,1,-82.17099,28.647186
250001,1,-87.408178,30.929516
250903,1,-81.80805,29.39922
250903,2,-81.81352,29.38538
250903,3,-81.81945,29.37221
250903,4,-81.82039,29.3576
250903,5,-81.81496,29.34575
250903,6,-81.79942,29.34009
250903,7,-81.78394,29.33445
250903,8,-81.77389,29.32856
250903,9,-81.77391,29.31121
250903,10,-81.77114,29.29712
256582,1,-86.761944,30.426111
256582,2,-86.747222,30.423333
256582,3,-86.738889,30.379444
256582,4,-86.734722,30.441389
256582,5,-86.738333,30.453889
256582,6,-86.731111,30.465556
256582,7,-86.715278,30.468056
256582,8,-86.715833,30.481667
256582,9,-86.72,30.478056
256582,10,-86.720556,30.475556
250917,1,-82.40441,30.220191
252930,1,-81.60287303,28.37933209
252930,2,-81.60676005,28.39119273
252930,3,-81.6147351,28.39862991
252930,4,-81.6110769,28.40505288
252930,5,-81.60142899,28.38843492
252930,6,-81.59074693,28.38749061
252930,7,-81.57717118,28.39421759
252930,8,-81.56765336,28.38251755
252930,9,-81.57805664,28.37972654
252930,10,-81.58328947,28.36599707
250902,1,-82.361397,30.37861
250082,1,-81.358519,26.875199
250067,1,-80.898003,28.101118
250028,1,-80.953925,25.746731
250907,1,-80.36594,25.22976
250907,2,-80.37091,25.23667
250907,3,-80.37884,25.23366
250907,4,-80.38859,25.23365
250907,5,-80.39806,25.23364
250907,6,-80.36991,25.24442
250907,7,-80.37827,25.24876
250907,8,-80.38795,25.25036
250907,9,-80.39169,25.24337
250907,10,-80.39796,25.25023
259320,1,-80.610487,25.383593
250061,1,-83.215881,30.519309
250036,1,-80.53646,25.001569
250070,1,-82.141729,27.886624
250022,1,-81.860565,28.17884
250009,1,-85.299912,29.780912
250132,1,-82.026962,26.917106
250178,1,-80.28666,25.31268
250178,2,-80.27204,25.31279
250178,3,-80.26715,25.31721
250178,4,-80.26722,25.32609
250178,5,-80.26738,25.33493
250178,6,-80.26246,25.33941
250178,7,-80.25763,25.34368
250178,8,-80.25766,25.35263
250178,9,-80.25346,25.35773
250178,10,-80.24564,25.35949
259326,1,-80.414925,25.626001
250916,1,-81.959374,26.995014
250014,1,-82.39466667,29.19195
250014,2,-82.41131667,29.19533333
250014,3,-82.42748333,29.19891667
250014,4,-82.44106667,29.198
250014,5,-82.45406667,29.20073333
250014,6,-82.47083333,29.20053333
250014,7,-82.48811667,29.2003
250014,8,-82.49483333,29.20911667
250014,9,-82.50555,29.2147
250014,10,-82.52218333,29.21481667
250032,1,-81.93721,26.779259
250020,1,-82.302208,28.327059
250037,1,-82.162558,30.254345
250071,1,-82.056326,27.292042
250051,1,-86.9512263,30.80124814
256170,1,-86.9512263,30.80124814
256170,2,-86.95042709,30.81681694
256170,3,-86.94444266,30.83078907
256170,4,-86.9407154,30.84519387
256170,5,-86.94036269,30.86033503
256170,6,-86.93702728,30.87517493
256170,7,-86.93286164,30.88952333
256170,8,-86.93257623,30.90467228
256170,9,-86.92642174,30.91904833
256170,10,-86.91924222,30.93258351
259336,1,-87.14009,30.333474
250025,1,-80.87123,28.748118
250075,1,-80.448691,27.860023
250007,1,-85.900449,30.389852
250076,1,-80.53591,26.33587
250018,1,-81.343811,29.889942
250074,1,-80.529388,27.252855
259341,1,-80.529388,27.252855
250921,1,-85.20213,29.6779
250921,2,-85.18534,29.6727
250921,3,-85.16972,29.66498
250921,4,-85.15428,29.65416
250921,5,-85.14947,29.64191
250921,6,-85.13429,29.63748
250921,7,-85.11795,29.63205
250921,8,-85.11787,29.64175
250921,9,-85.13054,29.65309
250921,10,-85.1453,29.66239
250011,1,-83.376762,29.669173
250183,1,-81.239996,24.675974
250026,1,-81.458978,26.294025
250035,1,-80.766363,25.657966
250008,1,-84.991423,30.335845
251234,1,-81.11129,29.07054
251234,2,-81.11229,29.07853
251234,3,-81.11385,29.08729
251234,4,-81.1134,29.09593
251234,5,-81.11059,29.10178
251234,6,-81.10212,29.10065
251234,7,-81.09391,29.10036
251234,8,-81.09815,29.10856
251234,9,-81.10261,29.11643
251234,10,-81.10306,29.12476
252625,1,-81.07416667,29.30494444
252625,2,-81.07583333,24.9
252625,3,-81.07625,29.32666667
252625,4,-81.07644167,29.32805278
252625,5,-81.08333333,29.33972222
252625,6,-81.08680556,29.35222222
252625,7,-81.09025,29.35544444
252625,8,-81.08388889,29.33583333
252625,9,-81.07994444,29.31152778
252625,10,-81.10277778,29.33988889
250175,1,-80.443419,27.850631
252630,1,-81.11283,29.07729
252630,2,-81.1135,29.0859
330413,4,-115.86946,43.52813
252630,3,-81.1139,29.09463
252630,4,-81.1118,29.10121
252630,5,-81.10298,29.10132
252630,6,-81.09494,29.09987
252630,7,-81.0977,29.10674
252630,8,-81.10206,29.11477
252630,9,-81.10221,29.12313
252630,10,-81.10715,29.13013
250087,1,-81.656011,25.932312
250910,1,-81.922752,26.82098
250918,1,-81.02115,28.56931667
250918,2,-81.02118333,28.5538
250918,3,-81.01905,28.53918333
250918,4,-81.025,28.54158333
250918,5,-81.02938333,28.55395
250918,6,-81.0362,28.56678333
250918,7,-81.05043333,28.57455
250918,8,-81.06308333,28.58325
250918,9,-81.07325,28.59493333
250918,10,-81.08353333,28.60598333
259350,1,-80.996932,28.569276
250068,1,-81.547363,28.690259
270024,1,-83.315514,34.031897
270030,1,-83.544143,34.497542
274131,1,-85.004,34.124
274131,2,-85.014,34.128
274131,3,-85.011,34.149
274131,4,-85.01,34.163
274131,5,-85.006,34.176
274131,6,-84.993,34.176
274131,7,-84.972,34.175
274131,8,-84.952,34.169
274131,9,-84.941,34.157
274131,10,-84.929,34.169
270005,1,-82.356803,31.969297
270040,1,-84.068709,34.76427
270057,1,-83.801606,30.665315
270036,1,-85.28611111,33.54455556
270036,2,-85.30361111,33.54347222
270036,3,-85.31386111,33.55102778
270036,4,-85.31480556,33.56461111
270036,5,-85.31155556,33.57869444
270036,6,-85.31513889,33.59433333
270036,7,-85.31394444,33.60783333
270036,8,-85.31788889,33.61927778
270036,9,-85.31075,33.63105556
270036,10,-85.30183333,33.64427778
279251,1,-85.256025,33.53799
270027,1,-84.778822,34.051437
279027,1,-84.321705,34.242458
279027,2,-84.327431,34.226714
279027,3,-84.303097,34.215233
279027,4,-84.32861,34.198522
279027,5,-84.334362,34.2139
279027,6,-84.341973,34.183727
279027,7,-84.358266,34.190026
279027,8,-84.379033,34.179808
279027,9,-84.376968,34.197991
279027,10,-84.361195,34.210669
270155,1,-82.802176,31.457348
270025,1,-84.073576,31.123363
270009,1,-84.966477,31.890349
270016,1,-84.498374,32.934448
270010,1,-84.719894,31.745647
270003,1,-81.41907,31.36408
270003,2,-81.43555,31.36848
270003,3,-81.4451,31.3551
270003,4,-81.4495,31.33648
270003,5,-81.44943,31.3212
270003,6,-81.46115,31.30688
270003,7,-81.48342,31.30307
270003,8,-81.49365,31.29095
270003,9,-81.50962,31.28177
270003,10,-81.52578,31.2755
270048,1,-82.833326,33.029315
270029,1,-83.913885,31.617735
270055,1,-82.801908,31.457301
270054,1,-81.692696,32.64933
270008,1,-81.63333333,31.39061111
270008,2,-81.61666667,31.40404722
270008,3,-81.61666667,31.41486111
270008,4,-81.6,31.41361944
270008,5,-81.58333333,31.40055833
270008,6,-81.58333333,31.38706389
270008,7,-81.58333333,31.37265278
270008,8,-81.57946944,31.35889167
270008,9,-81.57348056,31.34527222
270008,10,-81.56502222,31.32783611
279275,1,-81.64424,31.392493
270023,1,-84.885094,33.635569
270049,1,-83.578155,32.146853
270007,1,-83.24321,31.702873
270102,1,-82.071677,30.74032
270015,1,-83.98525,33.004
270015,2,-84.007,32.99436111
270015,3,-84.00194444,32.96849167
270015,4,-84.02841667,32.96816667
270015,5,-84.0385,32.96288889
270015,6,-84.03516389,32.93548889
270015,7,-84.05194444,32.91938889
270015,8,-84.05231944,32.92833333
270015,9,-84.05783333,32.91797222
270015,10,-84.04866667,32.91391667
279279,1,-83.994514,33.002693
270006,1,-84.52346,30.819914
270032,1,-82.199999,33.487777
270011,1,-81.359587,32.343712
270001,1,-81.575507,30.873381
270014,1,-83.452422,32.4
270028,1,-83.788741,32.377639
270043,1,-84.74822,33.908626
270022,1,-84.481368,33.181908
270042,1,-84.463531,34.139151
270034,1,-81.623237,32.886909
270046,1,-83.811751,33.105155
270056,1,-81.24461583,31.76917528
270056,2,-81.2541847,31.7811467
270056,3,-81.2460183,31.7963469
270056,4,-81.2521186,31.8098139
270056,5,-81.2559494,31.8235919
270056,6,-81.2539592,31.8376975
270056,7,-81.2655611,31.8406419
270056,8,-81.2791161,31.8320058
270056,9,-81.2940417,31.8299514
270056,10,-81.3020272,31.83863
270033,1,-84.268279,32.182329
270037,1,-85.346375,34.668971
270012,1,-82.37068,32.108229
270035,1,-83.35492,35.02585
270035,2,-83.35786,35.04191
270035,3,-83.3665,35.05351
270035,4,-83.37122,35.05804
270035,5,-83.36853,35.06874
270035,6,-83.3799,35.07498
270035,7,-83.37524,35.08973
270035,8,-83.37115,35.09977
270035,9,-83.35657,35.10233
270035,10,-83.34782,35.11135
279305,1,-83.647834,32.946472
270020,1,-83.24315,33.84196
270020,2,-83.2291,33.83302
270020,3,-83.21438,33.82932
270020,4,-83.20226,33.81989
270020,5,-83.19063,33.80877
270020,6,-83.17392,33.81019
270020,7,-83.16235,33.80051
270020,8,-83.16405,33.78658
270020,9,-83.1768,33.77541
270020,10,-83.17601,33.76123
279307,1,-83.173836,33.754039
270119,1,-82.566686,33.728362
270041,1,-83.407478,34.917277
270018,1,-83.278053,31.217003
270058,1,-82.706695,30.601301
270021,1,-84.405806,31.290612
270026,1,-84.721602,34.568928
271939,1,-83.30893333,33.750175
271939,2,-83.30803611,33.76016667
271939,3,-83.32400833,33.76786111
271939,4,-83.33845556,33.76536111
271939,5,-83.33304167,33.7515
271939,6,-83.33005833,33.74263889
271939,7,-83.3143,33.73611111
271939,8,-83.32295,33.72802778
271939,9,-83.33724167,33.72733333
271939,10,-83.35112778,33.73411111
270002,1,-82.068503,30.70549
271708,1,-84.26348,34.30308
271708,2,-84.26073,34.30934
271708,3,-84.25158,34.31111
271708,4,-84.24742,34.31894
271708,5,-84.23914,34.31698
271708,6,-84.23342,34.32076
271708,7,-84.22311,34.32311
271708,8,-84.21889,34.32669
271708,9,-84.20622,34.32442
330413,5,-115.889247,43.522942
271708,10,-84.21047,34.3294
270900,1,-83.70829,33.09486
270111,1,-81.425513,32.3293
270052,1,-83.553146,31.914265
270050,1,-82.95277778,32.28833333
270050,2,-82.96888889,32.27611111
270050,3,-82.95916667,32.26416667
270050,4,-82.95916667,32.24666667
270050,5,-82.96138889,32.23194444
270050,6,-82.96361111,32.22166667
270050,7,-82.97611111,32.21
270050,8,-82.97416667,32.19888889
270050,9,-82.96138889,32.18805556
270050,10,-82.95277778,32.17472222
279328,1,-82.952414,32.17454
270156,1,-81.6348014,31.6167547
270156,2,-81.618565,31.6199472
270156,3,-81.6095539,31.6285706
270156,4,-81.61425,31.6419908
270156,5,-81.6165044,31.6592214
270156,6,-81.6183386,31.6733589
270156,7,-81.6251228,31.6860919
270156,8,-81.6270564,31.7006081
270156,9,-81.6271358,31.7139872
270156,10,-81.6271728,31.7289003
279330,1,-81.628715,31.613686
270045,1,-83.604529,33.606174
270039,1,-85.048004,34.386177
270031,1,-83.095404,33.519678
270044,1,-84.218826,33.630714
270004,1,-83.029303,30.927638
270158,1,-82.922226,30.707155
270038,1,-84.568411,32.313304
270112,1,-82.370461,32.107893
270051,1,-82.375578,32.890971
279305,1,-83.512497,33.809601
279305,2,-83.527702,33.8022
279305,3,-83.5439,33.7988
279305,4,-83.5586,33.7988
279305,5,-83.5756,33.7939
279305,6,-83.5924,33.7938
279305,7,-83.6101,33.7851
279305,8,-83.6246,33.7784
279305,9,-83.6392,33.7711
279305,10,-83.657,33.761
270117,1,-82.230291,31.198888
270047,1,-82.675971,33.647724
270017,1,-82.230573,31.198708
270123,1,-84.885535,33.637831
270053,1,-82.939681,31.935082
330413,6,-115.90689,43.515842
270013,1,-82.764616,32.736784
360018,1,-91.695435,42.210344
360004,1,-94.642683,40.571256
360009,1,-92.357298,41.81907
360006,1,-90.296415,41.975174
360131,1,-93.576972,43.067553
369254,1,-91.29489,43.500791
360025,1,-94.285194,42.601799
360005,1,-95.121018,40.620303
360030,1,-92.258574,43.349272
360012,1,-93.600714,41.680375
360021,1,-92.533507,42.239337
360002,1,-92.8867,40.664933
360002,2,-92.8867,40.664267
360002,3,-92.874,40.667083
360002,4,-92.863233,40.6745
360002,5,-92.837433,40.670767
360002,6,-92.831383,40.667017
360002,7,-92.8087,40.667233
360002,8,-92.808217,40.68155
360002,9,-92.790833,40.683667
360002,10,-92.776883,40.691033
369276,1,-92.886695,40.647417
360029,1,-91.878661,43.083649
360031,1,-93.577094,43.067592
360033,1,-95.584473,43.040521
360020,1,-92.474623,42.428292
360022,1,-93.851561,42.966357
360118,1,-91.695717,42.209604
360017,1,-90.607031,42.043584
360123,1,-93.34696,42.16638
360003,1,-93.174017,40.888347
360001,1,-91.679403,40.769843
360015,1,-95.72653,41.448366
360013,1,-94.144454,41.658601
360026,1,-95.879156,42.532616
360019,1,-91.417243,42.198612
360011,1,-93.118611,41.412222
360011,2,-93.119167,41.4
360011,3,-93.138333,41.417222
360011,4,-93.138611,41.406389
360011,5,-93.1725,41.400556
360011,6,-93.191944,41.385278
360011,7,-93.214444,41.385278
360011,8,-93.2325,41.385278
360011,9,-93.26,41.385278
360011,10,-93.276389,41.387778
369325,1,-93.104317,41.403669
360034,1,-96.275688,43.257469
360024,1,-94.571159,42.034531
330413,7,-115.924174,43.512708
360028,1,-96.374381,42.490243
360108,1,-91.251442,41.729074
360032,1,-94.009513,43.238851
360016,1,-95.346557,41.132427
366317,1,-93.611496,41.183264
366317,2,-93.598088,41.187338
366317,3,-93.577255,41.189969
366317,4,-93.557672,41.189145
366317,5,-93.543054,41.194121
366317,6,-93.535867,41.208213
366317,7,-93.519539,41.20761
366317,8,-93.52719,41.222999
366317,9,-93.519899,41.236425
366317,10,-93.526236,41.248458
360014,1,-94.086188,41.717632
360027,1,-95.721045,42.648475
360007,1,-91.264815,41.568615
360010,1,-92.260229,41.673599
360023,1,-93.329017,42.152189
330026,1,-113.589645,42.67696
330226,1,-113.840209,42.210001
330019,1,-114.907378,43.897731
330003,1,-115.80535,47.250755
330010,1,-113.563178,45.034722
330222,1,-111.190604,43.824952
330413,8,-115.923321,43.499678
330017,1,-116.093278,43.461972
330017,2,-116.10675,43.455194
330017,3,-116.125111,43.452417
330017,4,-116.143,43.455528
330017,5,-116.161917,43.458944
330017,6,-116.180333,43.458944
330017,7,-116.199833,43.458833
330017,8,-116.222,43.458833
330017,9,-116.241889,43.458917
330017,10,-116.26175,43.458972
339248,1,-116.08425,43.455311
330128,1,-111.708038,42.957668
330208,1,-115.947371,45.342842
330111,1,-116.032927,44.414476
330012,1,-115.099073,44.450312
330012,2,-115.111305,44.437905
330012,3,-115.126286,44.426294
330012,4,-115.145934,44.416905
330012,5,-115.160358,44.404291
330012,6,-115.162447,44.392264
330012,7,-115.147789,44.379195
330012,8,-115.128956,44.370835
330012,9,-115.114787,44.362953
330012,10,-115.103952,44.350687
330220,1,-113.873,43.338746
330011,1,-116.040572,44.581434
330225,1,-114.088623,42.431286
330018,1,-116.185972,43.611472
330018,2,-116.958889,43.738333
330018,3,-116.970278,43.748833
330018,4,-116.979556,43.761444
330018,5,-116.980528,43.775333
330018,6,-116.968278,43.783667
330018,7,-116.961278,43.795917
330018,8,-116.963444,43.808667
330018,9,-116.952333,43.820611
330018,10,-116.936139,43.830667
339258,1,-115.951667,43.725595
330013,1,-114.174544,44.612962
330904,1,-112.866141,43.568042
330209,1,-114.012427,45.077776
330029,1,-116.84925,48.479789
330211,1,-116.508498,44.196104
330020,1,-113.570731,43.458972
330227,1,-112.391814,42.49883
330223,1,-116.985587,42.642478
330015,1,-112.257583,44.202128
330413,1,-115.811716,43.535921
330413,2,-115.830783,43.53468
330413,3,-115.847326,43.533261
330413,9,-115.936324,43.489127
330413,10,-115.953863,43.483902
330218,1,-115.360228,43.413502
330004,1,-116.55635,46.457109
330024,1,-115.185195,42.909459
330008,1,-115.679801,45.811667
330007,1,-116.112464,45.881315
330028,1,-111.552458,42.930963
330224,1,-115.7283333,42.81205556
330224,2,-115.7176111,42.80008333
330224,3,-115.7148333,42.78616667
330224,4,-115.6997222,42.78333333
330224,5,-115.6885833,42.77319444
330224,6,-115.6752222,42.76211111
330224,7,-115.6595556,42.75480556
330224,8,-115.6498056,42.74211111
330224,9,-115.6381667,42.73033333
330224,10,-115.6273611,42.71825
339294,1,-115.71804,42.791506
330214,1,-113.371337,44.233568
330204,1,-116.839843,46.447357
330903,1,-112.84196,43.746621
330014,1,-113.521209,44.721881
330006,1,-114.549857,46.63881
330902,1,-113.010533,43.5489
330025,1,-114.28646,42.338019
330202,1,-116.02066,47.249039
330002,1,-116.682288,47.789626
330221,1,-112.39609,43.81237
330221,2,-112.41659,43.81237
330221,3,-112.43756,43.81234
330221,4,-112.45662,43.81229
330221,5,-112.47645,43.81229
330221,6,-112.49582,43.81248
330221,7,-112.49584,43.82706
330221,8,-112.49594,43.84164
330221,9,-112.49594,43.85791
330221,10,-112.49792,43.87028
330906,1,-116.150084,47.887683
330001,1,-116.39749,48.581791
330109,1,-115.411864,46.076441
330005,1,-115.438048,45.827206
330124,1,-115.211433,42.953264
330219,1,-114.252167,43.399278
330219,2,-114.232389,43.397444
330219,3,-114.212333,43.397583
330219,4,-114.199917,43.387694
330219,5,-114.188333,43.373444
330219,6,-114.176833,43.361361
330219,7,-114.154694,43.356083
330219,8,-114.137389,43.343806
330219,9,-114.125389,43.330861
330219,10,-114.175528,43.330583
330205,1,-115.798514,46.478288
330027,1,-112.514984,42.855401
330228,1,-111.954001,42.0016
330022,1,-111.48273,43.35615
330022,2,-111.48279,43.36458
330022,3,-111.47212,43.3672
330022,4,-111.45769,43.36723
330022,5,-111.44746,43.36724
330022,6,-111.44746,43.36091
330022,7,-111.44729,43.35223
330022,8,-111.43907,43.34631
330022,9,-111.4338,43.33851
330022,10,-111.42881,43.3306
339331,1,-111.700286,43.533959
330907,1,-116.33071,47.546811
330207,1,-116.033805,45.39193
330119,1,-114.875083,43.911901
330217,1,-116.505187,43.154572
330021,1,-112.771323,43.111008
330016,1,-111.2581,44.04153
330016,2,-111.23728,44.04142
330016,3,-111.21693,44.04148
330016,4,-111.19679,44.04143
330016,5,-111.1769,44.04127
330016,6,-111.15696,44.04134
330016,7,-111.14042,44.03524
330016,8,-111.14007,44.02318
330016,9,-111.14326,44.01429
330016,10,-111.15293,44.00333
330213,1,-114.733863,44.271197
330905,1,-112.649939,43.522016
330023,1,-116.639205,42.812404
330901,1,-112.636616,43.550967
330212,1,-115.493347,44.960084
349029,1,-88.668953,39.952635
349030,1,-90.170563,39.418747
349031,1,-90.030039,41.397417
349032,1,-88.1764,42.15409
349033,1,-89.661519,40.599843
349034,1,-89.294382,38.34923
349035,1,-88.51979,37.072802
349036,1,-88.947774,37.316153
349037,1,-90.83959,39.361021
349038,1,-87.745102,38.83521
349039,1,-90.345114,39.988724
349040,1,-88.195232,39.314142
349041,1,-89.74726,37.971246
349042,1,-88.233852,38.248834
349043,1,-88.207885,38.039312
349044,1,-89.708808,41.33609
349045,1,-88.915242,42.399501
349046,1,-90.512195,40.860422
349047,1,-91.127283,40.057232
349048,1,-88.164382,37.467749
349049,1,-89.999654,40.082126
349050,1,-88.978983,42.181009
349051,1,-89.268895,39.479958
349052,1,-90.931388,40.018055
349053,1,-90.258809,38.386105
349054,1,-89.025254,41.641478
349056,1,-90.405881,39.817379
349055,1,-90.410933,39.799153
349057,1,-87.967767,40.250674
349058,1,-89.70407,38.32009
349059,1,-89.31737,40.604503
349267,1,-89.424456,40.497458
349060,1,-88.508738,37.605798
349061,1,-89.390143,38.843381
349062,1,-90.136618,40.330121
349063,1,-90.550595,39.288858
349064,1,-88.185281,41.16634
349065,1,-91.300781,39.961428
349066,1,-88.56365,40.71439
349067,1,-88.103695,39.894763
349068,1,-88.428581,38.677314
349069,1,-90.216774,41.484694
349070,1,-87.539671,40.081306
349071,1,-89.751122,39.95605
349284,1,-89.824993,40.083999
349072,1,-88.871833,40.754277
349073,1,-90.060442,42.209663
349074,1,-91.056647,40.800877
349075,1,-89.103758,39.838013
349076,1,-89.07569,42.071105
349077,1,-88.386564,39.615235
349078,1,-89.451674,39.553423
349079,1,-87.908699,42.015966
348769,1,-89.152294,37.643132
348769,2,-89.163721,37.637681
348769,3,-89.172295,37.623437
348769,4,-89.181622,37.612019
348769,5,-89.1872,37.599239
348769,6,-89.194113,37.604845
348769,7,-89.200495,37.613976
348769,8,-89.205945,37.624296
348769,9,-89.20493,37.632954
348769,10,-89.204534,37.651071
349080,1,-89.536513,38.698136
349081,1,-88.266941,39.367167
347345,1,-88.3059,41.91869
347345,2,-88.47154,41.88176
347345,3,-88.44254,41.87073
347345,4,-88.42767,41.86218
347345,5,-88.4475,41.85735
347345,6,-88.4676,41.84196
347345,7,-88.45373,41.8362
347345,8,-88.47255,41.82931
347345,9,-88.44088,41.79433
347345,10,-88.43865,41.78228
349356,1,-88.3059,41.91869
349082,1,-88.947622,37.29468
340304,1,-90.90063889,41.08472222
340304,2,-90.88369444,41.08438889
340304,3,-90.86411111,41.0845
340304,4,-90.86330556,41.09933333
340304,5,-90.84361111,41.10325
340304,6,-90.84330556,41.11822222
340304,7,-90.82772222,41.12163889
340304,8,-90.80711111,41.12127778
340304,9,-90.78386111,41.12016667
340304,10,-90.77319444,41.12738889
349083,1,-88.880127,38.505617
349084,1,-90.280883,42.397225
349085,1,-89.381722,42.46179
349086,1,-88.746465,40.282325
349087,0,7.75E-230,5.55E+161
349088,1,-87.706169,39.401496
349089,1,-87.777811,39.318576
340050,1,-89.819313,38.525585
349090,0,7.75E-230,5.55E+161
349091,1,-87.723942,40.646769
349092,1,-89.331626,42.159744
349093,1,-88.950588,40.927363
349094,1,-89.794117,40.930797
349095,1,-88.558479,40.078781
349096,1,-88.970265,38.440157
349097,1,-87.964619,41.468604
349098,1,-88.574601,41.530608
349099,1,-89.83123,39.398662
349100,1,-88.167357,38.707122
349101,1,-89.515731,39.575357
349102,1,-91.313055,39.925833
349103,1,-88.676817,40.898971
349104,1,-89.248716,37.21085
349105,1,-89.456817,41.192311
349324,1,-89.456817,41.192311
349106,1,-87.796517,39.004801
349107,1,-89.214052,39.39992
349108,1,-89.07752,37.862052
349109,1,-89.274376,37.20246
349110,1,-88.589979,41.31104
349111,1,-89.764685,42.139898
349112,1,-89.764808,41.35059
349113,1,-87.581531,41.218968
349114,1,-90.530591,41.34127
340052,1,-89.819584,38.669026
340052,2,-89.812031,38.663263
340052,3,-89.802933,38.663196
340052,4,-89.792976,38.663263
340052,5,-89.781024,38.662777
340052,6,-89.769802,38.662727
340052,7,-89.758558,38.66266
340052,8,-89.751005,38.662551
340052,9,-89.681311,38.662995
340052,10,-89.659896,38.666681
349342,1,-89.660172,38.669456
349115,1,-89.669431,41.830686
349116,1,-91.182989,40.214292
349117,1,-88.833121,41.083287
349118,1,-90.981401,40.651449
349119,1,-89.083386,41.484408
349120,1,-88.561766,42.21863
349121,1,-88.18798,41.933584
349122,1,-89.129776,40.263912
349123,1,-90.033001,40.915249
349124,1,-88.024464,39.105337
349125,1,-87.669244,39.146801
349126,1,-88.436035,41.596921
350117,1,-85.357428,40.134646
359243,1,-85.612677,40.164426
350027,1,-85.929083,39.083419
350023,1,-86.342537,39.07948
350020,1,-84.854706,40.688313
350022,1,-87.14344,39.547537
350031,1,-84.979546,39.493004
350036,1,-86.820288,38.415043
350037,1,-86.19298889,38.91905556
350037,10,-86.23131944,38.83781389
350007,1,-85.490027,41.018809
350039,1,-86.09102,38.15957
350039,2,-86.10037,38.1583
350039,3,-86.10782,38.16039
350039,4,-86.11859,38.1615
350039,5,-86.12903,38.16181
350039,6,-86.13781,38.16501
350039,7,-86.14676,38.1656
350039,8,-86.1563,38.1644
350039,9,-86.16559,38.16465
350039,10,-86.17108,38.16466
359265,1,-86.150772,38.265166
350315,1,-85.162337,38.950906
350301,1,-87.36965,41.391507
350304,1,-84.923841,41.079445
350033,1,-87.185027,38.575887
350316,1,-87.629745,37.914223
350308,1,-84.95623,40.810019
350009,1,-84.939407,41.602456
350042,1,-87.449822,37.991099
350010,1,-87.36336,40.679055
350306,1,-86.450218,40.198576
350024,1,-86.288269,39.640076
350013,1,-86.184138,40.584322
350001,1,-87.448654,41.651816
350314,1,-86.548498,38.767166
350002,1,-87.200187,41.329759
350900,1,-86.39685,39.01539
350900,2,-86.3791,39.01244
350900,3,-86.36811,39.01976
350900,4,-86.35537,39.02531
350900,5,-86.34086,39.0327
350900,6,-86.32989,39.02902
350900,7,-86.31657,39.03593
350900,8,-86.29881,39.03317
350900,9,-86.28292,39.02982
350900,10,-86.27294,39.02339
359292,1,-86.350197,38.971366
350035,1,-86.764778,38.774466
350901,1,-86.932655,41.704653
350901,2,-86.946415,41.698935
350901,3,-86.968093,41.691045
350901,4,-86.981844,41.683205
350901,5,-86.999318,41.676354
350901,6,-87.009691,41.668079
350901,7,-87.009552,41.654108
350901,8,-87.028839,41.651417
350901,9,-87.049697,41.638241
350901,10,-87.062559,41.646595
350025,1,-86.576582,39.908085
350005,1,-86.280837,41.025488
350004,1,-86.620804,41.273714
350115,1,-86.056097,40.217854
350302,1,-86.85081389,41.63678056
350303,1,-85.47689,41.759429
350103,1,-86.365515,41.636888
350410,1,-86.487541,39.94466
350006,1,-85.67601,41.725907
350016,1,-85.544974,40.033044
350034,1,-87.391693,38.097843
350029,1,-85.442646,39.468205
350012,1,-86.81401,40.70795
350012,2,-86.81372,40.69331
350012,3,-86.81322,40.67587
350012,4,-86.81293,40.66386
350012,5,-86.81245,40.64933
350012,6,-86.8125,40.63607
350012,7,-86.8123,40.62121
350012,8,-86.81215,40.60631
350012,9,-86.81174,40.59151
350012,10,-86.81073,40.57702
350307,1,-85.238807,40.406696
350017,1,-85.35742,40.134619
350311,1,-85.09031,39.946588
350038,1,-85.941039,38.663126
350313,1,-87.054565,39.125698
350008,1,-85.835479,41.101547
350021,1,-87.374335,39.331986
350310,1,-86.379463,39.945566
350101,1,-87.197357,41.536301
350305,1,-87.07511,40.970282
380014,5,-95.873067,38.93893
350041,1,-85.44839,38.37234
350041,2,-85.44832,38.38064
350041,3,-85.44083,38.38941
350041,4,-85.44795,38.39781
350041,5,-85.44803,38.40682
350041,6,-85.46365,38.41172
350041,7,-85.45404,38.41964
350041,8,-85.45432,38.42859
350041,9,-85.45444,38.43678
350041,10,-85.45463,38.44546
359337,1,-85.746892,38.620332
350028,1,-85.468834,39.684721
350030,1,-85.776093,39.56217
350003,1,-86.217026,41.72727
350026,1,-86.703132,39.263884
350018,1,-85.844857,40.508001
350014,1,-86.695769,40.149605
350015,1,-86.056113,40.218326
350040,1,-85.093765,38.779855
350011,1,-87.036194,40.407583
350019,1,-85.904403,40.853279
350309,1,-87.356429,39.982256
350032,1,-87.128805,38.683889
350312,1,-84.852134,39.683038
380020,1,-98.978224,38.463869
380314,1,-99.235395,38.31987
380011,1,-99.741317,37.133408
380015,1,-95.723562,38.792752
380320,1,-98.153579,39.567107
380304,1,-97.463775,37.796139
380019,1,-97.11087,39.060763
380018,1,-97.298447,38.944721
380009,1,-98.82965,37.5126
