Routeid,Stop,Latitude,Longitude
140187,1,-121.840034,38.793934
140188,1,-120.447386,38.769411
140189,1,-121.676193,37.252166
140190,1,-120.648688,37.987327
140191,1,-119.701369,37.120121
140192,1,-118.00431,37.4158
140193,1,-123.048064,38.340771
140194,1,-122.156501,37.211526
140195,1,-121.422972,36.25746
140196,1,-120.785011,36.879468
140197,1,-119.304084,36.079979
140198,1,-122.633414,41.740168
140199,1,-121.824126,41.25262
140200,1,-123.84073,40.96435
140200,2,-123.83992,40.94985
140200,3,-123.84805,40.93682
140200,4,-123.85957,40.92525
140200,5,-123.86588,40.91161
140200,6,-123.86729,40.8974
140200,7,-123.86736,40.88298
140200,8,-123.88383,40.87526
140200,9,-123.9016,40.86969
140200,10,-123.91382,40.85867
140201,1,-121.570036,40.818849
140202,1,-122.450965,38.629921
140204,1,-120.400962,37.141689
140205,1,-119.1617,37.2553
140205,2,-119.17962,37.25178
140205,3,-119.19885,37.24845
140205,4,-119.21497,37.2392
140205,5,-119.23316,37.23569
140205,6,-119.24332,37.222
140205,7,-119.2579,37.21115
140205,8,-119.23988,37.20486
140205,9,-119.24953,37.19161
140205,10,-119.26958,37.19069
140213,1,-120.810057,39.022676
140221,1,-116.480361,32.923981
140303,1,-121.759459,37.67623
140319,1,-122.227683,37.165062
140341,1,-118.850951,35.890804
140352,1,-121.525488,38.123086
140366,1,-116.76741,34.288142
140401,1,-124.054275,41.796548
140402,1,-123.532172,41.303505
140403,1,-122.932419,41.045357
140404,1,-122.317031,41.149512
140405,1,-121.050231,41.60885
140406,1,-121.25746,41.670896
140407,1,-120.500587,41.869923
140408,1,-120.474113,41.053214
140409,1,-123.482718,40.803129
140410,1,-122.617537,41.005424
140411,1,-122.859786,40.180322
140412,1,-121.578841,40.962083
140413,1,-121.143096,40.30491
140414,1,-120.836257,40.4391
140415,1,-120.818625,40.237486
140416,1,-121.038062,39.949365
140417,1,-120.177291,39.511279
140418,1,-120.826323,39.019239
140419,1,-120.261611,38.747732
140420,1,-120.724212,38.79958
140421,1,-120.13626,37.609723
140422,1,-119.531201,37.445209
140423,1,-118.12136,36.010599
140424,1,-118.448669,35.794559
140425,1,-118.290541,35.692389
140426,1,-119.016768,37.776306
140427,1,-119.617728,34.707241
140428,1,-123.898269,41.704557
140429,1,-123.081672,41.082273
140430,1,-121.580909,41.563749
140431,1,-123.073287,40.490383
140432,1,-122.613059,39.162816
140433,1,-120.139533,39.798347
140434,1,-120.06581,38.153058
140435,1,-123.702041,40.701516
140436,1,-120.545791,40.153788
140536,1,-120.545783,40.153815
140900,1,-122.563117,41.902424
140901,1,-122.520217,41.52092
140902,1,-123.818824,41.88231
140903,1,-123.639526,40.622987
140907,1,-115.926901,33.925017
140908,1,-124.095123,41.258273
142160,1,-121.034556,35.896556
142160,2,-121.051944,35.897056
142160,3,-121.068333,35.894556
142160,4,-121.086417,35.900528
142160,5,-121.10475,35.899139
142160,6,-121.121639,35.907667
142160,7,-121.135528,35.910944
142160,8,-121.149833,35.922417
142160,9,-121.164944,35.933028
142160,10,-121.154278,35.944111
143747,1,-121.520133,37.069933
143747,2,-121.507417,37.074183
143747,3,-121.490083,37.075883
143747,4,-121.477967,37.07225
143747,5,-121.472633,37.099617
143747,6,-121.46815,37.088567
143747,7,-121.474883,37.067883
143747,8,-121.467083,37.05345
143747,9,-121.458133,37.041583
143747,10,-121.455833,37.028333
149281,1,-122.636245,40.716892
149282,1,-122.514388,38.379512
149288,1,-120.898767,36.238833
149288,2,-120.908067,36.24905
149288,3,-120.923417,36.258433
149288,4,-120.936867,36.266217
149288,5,-120.94345,36.277417
149288,6,-120.957083,36.280967
149288,7,-120.969667,36.290733
149288,8,-120.987167,36.295017
149288,9,-120.988517,36.282433
149288,10,-120.994483,36.269017
149300,1,-123.961524,40.415091
149301,1,-121.425528,40.494112
149303,1,-119.04502,34.738342
149312,1,-121.891967,42.000263
149319,1,-123.639526,40.622987
149334,1,-117.119063,32.543457
149349,1,-119.793815,37.462254
149351,1,-116.906524,34.184132
170001,1,-108.080481,40.738379
170002,1,-107.690566,40.839557
170003,1,-106.844612,40.150231
170004,1,-105.039151,40.514886
170004,2,-105.048813,40.523807
170004,3,-105.065462,40.523692
170004,4,-105.087888,40.523722
170004,5,-105.1083,40.524227
170004,6,-105.138148,40.528841
170004,7,-105.148729,40.519196
170004,8,-105.151379,40.50503
170004,9,-105.158507,40.514374
170004,10,-105.168847,40.517713
170005,1,-104.202781,40.596353
170006,1,-103.300643,40.29295
170006,2,-103.321853,40.292804
170006,3,-103.335634,40.292685
170006,4,-103.340997,40.289189
170006,5,-103.341239,40.271622
170006,6,-103.3483,40.263478
170006,7,-103.376946,40.263181
170006,8,-103.397249,40.260763
170006,9,-103.397173,40.242045
170006,10,-103.397474,40.23379
170007,1,-102.933715,40.656947
170008,1,-108.812362,39.400342
170009,1,-107.648322,39.96589
170010,1,-106.751449,39.244619
170011,1,-105.261008,39.24197
170012,1,-104.369635,39.379402
170013,1,-103.649376,39.856885
170014,1,-102.63259,39.830768
170015,1,-108.148055,38.6925
170016,1,-107.974692,38.305179
170017,1,-106.755072,38.513727
170018,1,-105.812552,38.026621
170019,1,-104.09204,38.83988
170020,1,-103.227935,38.641056
170021,1,-102.521232,38.143771
170022,1,-108.535575,37.518196
170023,1,-107.791808,37.21495
170024,1,-106.892127,37.281285
170025,1,-105.552497,37.287349
170026,1,-104.314574,37.620477
170027,1,-103.197791,37.997968
170028,1,-102.292182,37.687983
170031,1,-108.416638,40.064887
170032,1,-107.970099,40.138297
170033,1,-106.459243,40.879972
170034,1,-105.907417,40.871748
170035,1,-104.696342,40.305241
170036,1,-103.343925,40.847843
170037,1,-102.718207,40.263114
170038,1,-108.700973,39.164163
170039,1,-107.123275,39.663553
170040,1,-106.258597,39.560658
170041,1,-105.416,39.080062
170042,1,-104.188667,39.840758
170043,1,-103.123099,39.610558
170044,1,-102.427451,39.388307
170045,1,-108.624121,38.739058
170046,1,-106.917497,38.592051
170047,1,-106.545495,38.511423
170048,1,-105.574989,38.983195
170049,1,-104.071593,38.694517
170050,1,-103.948935,38.174666
170051,1,-102.590674,38.693349
170052,1,-108.020438,37.790748
170053,1,-107.223959,37.985744
170055,1,-105.745551,37.180941
170056,1,-104.058516,37.044681
170057,1,-103.520469,37.21827
170058,1,-102.579658,37.105213
170125,1,-105.552581,37.287295
170126,1,-104.310065,37.625666
170153,1,-107.003623,37.779274
170154,1,-106.420219,37.640042
170201,1,-108.673667,40.616552
170202,1,-107.032936,40.209891
170203,1,-106.490783,40.133193
170204,1,-105.472206,40.759748
170205,1,-104.542014,40.856615
170206,1,-103.658088,40.580799
170207,1,-102.084564,40.614144
170208,1,-108.462279,39.513036
170209,1,-107.619134,39.646775
170210,1,-106.813598,39.378992
170211,1,-105.848433,39.516887
170212,1,-104.48713,39.98473
170212,2,-104.46737,39.98469
170212,3,-104.44605,39.98471
170212,4,-104.42792,39.98476
170212,5,-104.40724,39.98461
170212,6,-104.38583,39.98456
170212,7,-104.36931,39.98463
170212,8,-104.36931,39.98463
170212,9,-104.34953,39.98485
170212,10,-104.32814,39.98497
170213,1,-103.786712,39.373552
170214,1,-102.592345,39.534142
170215,1,-108.34335,38.26366
170215,2,-108.33319,38.26735
170215,3,-108.31765,38.26091
170215,4,-108.30165,38.25631
170215,5,-108.28626,38.25853
170215,6,-108.27083,38.25507
170215,7,-108.25997,38.25888
170215,8,-108.24762,38.26815
170215,9,-108.23436,38.26841
170215,10,-108.2254,38.27888
170216,1,-107.602507,38.838783
170217,1,-106.430541,38.74742
170218,1,-105.229072,38.367403
170219,1,-104.4505,38.045263
170220,1,-103.234519,38.171974
170221,1,-102.743598,38.295811
170222,1,-108.088844,37.780185
170223,1,-107.183723,37.232514
170224,1,-106.191244,37.059208
170225,1,-105.928344,37.690972
170226,1,-104.605292,37.114159
170227,1,-103.111289,37.520184
170228,1,-102.276649,37.164008
170301,1,-108.559631,40.277765
170302,1,-107.861602,40.668103
170303,1,-106.934257,40.672462
170304,1,-105.428444,40.569224
170305,1,-104.639038,40.867771
170306,1,-103.799766,40.349269
170307,1,-102.325057,40.953059
170308,1,-108.954894,39.443327
170309,1,-107.369902,39.083765
170310,1,-106.408714,39.15296
170311,1,-105.968719,39.41068
170312,1,-104.45604,39.56845
170312,2,-104.45561,39.58318
170312,3,-104.45524,39.59731
170312,4,-104.45479,39.61209
170312,5,-104.45438,39.62574
170312,6,-104.45396,39.64032
170312,7,-104.45364,39.65388
170312,8,-104.45329,39.66869
170312,9,-104.45309,39.68457
170312,10,-104.45284,39.69941
170313,1,-103.023741,39.567529
170314,1,-102.110557,39.171863
170315,1,-108.46083,38.068776
170316,1,-107.263289,38.465137
170317,1,-106.106964,38.448057
170318,1,-105.779464,38.644132
170319,1,-104.459914,38.551001
170320,1,-103.348914,38.76241
170321,1,-102.210761,38.246069
170322,1,-108.761076,37.839952
170323,1,-107.870131,37.237082
170324,1,-106.653434,37.652633
170325,1,-105.52085,37.098705
170326,1,-104.774902,37.617671
170327,1,-103.87667,37.953464
170328,1,-102.868255,37.206793
170351,1,-108.753638,40.204659
170352,1,-107.873534,40.052616
170353,1,-105.987678,40.318608
170354,1,-105.298137,40.020302
170354,2,-105.314207,40.028046
170354,3,-105.323122,40.031997
170354,4,-105.333015,40.03645
170354,5,-105.342273,40.034709
170354,6,-105.353506,40.03894
170354,7,-105.366811,40.045816
170354,8,-105.38038,40.054848
170354,9,-105.393248,40.057639
170354,10,-105.402973,40.051517
170358,1,-108.165153,39.822868
170359,1,-107.692268,39.757833
170360,1,-106.558349,39.953967
170361,1,-105.523444,39.823242
170362,1,-104.738036,39.004627
170365,1,-108.53671,38.27011
170365,2,-108.51971,38.27402
170365,3,-108.50772,38.28482
170365,4,-108.49995,38.29707
170365,5,-108.48421,38.30481
170365,6,-108.47906,38.31787
170365,7,-108.47552,38.33138
170365,8,-108.46375,38.33982
170365,9,-108.44617,38.33917
170365,10,-108.43432,38.34895
170366,1,-107.74169,38.173836
170367,1,-106.865188,38.054827
170368,1,-105.513755,38.150222
170372,1,-108.474357,37.443247
170373,1,-107.822395,37.9427
170374,1,-106.256797,37.839244
170375,1,-105.231154,37.941461
170376,1,-104.58435,37.33899
170419,1,-104.42108,38.064016
170900,1,-104.798628,39.813082
170901,1,-104.791221,40.812062
170902,1,-105.24819,39.41144
170902,2,-105.25336,39.41384
170902,3,-105.26224,39.41246
170902,4,-105.26631,39.40907
170902,5,-105.27034,39.4056
170902,6,-105.28076,39.40685
170902,7,-105.28758,39.40938
170902,8,-105.29537,39.41435
170902,9,-105.30278,39.41643
170902,10,-105.30755,39.41096
170903,1,-108.484534,37.185046
172033,1,-104.88749,38.31182
172033,2,-104.88925,38.30478
172033,3,-104.87518,38.29873
172033,4,-104.86892,38.2895
172033,5,-104.85509,38.2912
172033,6,-104.84072,38.28848
172033,7,-104.82615,38.28189
172033,8,-104.81439,38.27603
172033,9,-104.80985,38.26613
172033,10,-104.81999,38.25867
175297,1,-104.86077,38.44927
175297,2,-104.8521,38.44008
175297,3,-104.83715,38.43323
175297,4,-104.81981,38.43248
175297,5,-104.80396,38.43096
175297,6,-104.79186,38.42518
175297,7,-104.77341,38.42529
175297,8,-104.75544,38.42569
175297,9,-104.74676,38.43639
175297,10,-104.74797,38.45009
175329,1,-109.6803,42.8863
175329,2,-109.6818,42.871
175329,3,-109.6998,42.8625
175329,4,-109.708043,42.8496
175329,5,-109.7165,42.83489
175329,6,-109.72725,42.82189
175329,7,-109.7436,42.8139
175329,8,-109.7436,42.7992
175329,9,-109.74018,42.78418
175329,10,-109.732218,42.76957
179246,1,-104.37706,39.723689
179285,1,-105.039229,40.509082
179314,1,-105.398459,39.685982
179321,1,-103.44651,40.20643
179323,1,-104.510413,39.985982
250001,1,-87.408178,30.929516
250002,1,-86.279799,30.3752
250003,1,-86.480912,30.519315
250004,1,-85.132689,30.529429
250005,1,-85.286978,30.337249
250006,1,-84.040998,30.594776
250007,1,-85.900449,30.389852
250008,1,-84.991423,30.335845
250009,1,-85.299912,29.780912
250010,1,-81.42742,30.01869
250010,2,-81.93605,30.02291
250010,3,-81.44355,30.02739
250010,4,-81.4521,30.03294
250010,5,-81.46185,30.02896
250010,6,-81.47281,30.02775
250010,7,-81.48408,30.02788
250010,8,-81.48604,30.01812
250010,9,-81.49616,30.02089
250010,10,-81.50584,30.02598
250011,1,-83.376762,29.669173
250012,1,-82.73374,30.502623
250013,1,-82.263029,29.546845
250014,1,-82.23678,29.11507
250014,2,-82.24668,29.11715
250014,3,-82.25616,29.11925
250014,4,-82.26458,29.11873
250014,5,-82.27292,29.12004
250014,6,-82.28292,29.1203
250014,7,-82.29258,29.12023
250014,8,-82.29684,29.12544
250014,9,-82.30314,29.12882
250014,10,-82.31324,29.12899
250015,1,-84.977667,29.997984
250016,1,-82.505004,28.036315
250017,1,-82.11193,27.446592
250018,1,-81.343811,29.889942
250019,1,-81.90985,30.713623
250020,1,-82.302208,28.327059
250021,1,-81.834304,29.897069
250022,1,-81.860565,28.17884
250023,1,-81.981682,28.572387
250024,1,-81.422019,27.32561
250025,1,-80.87123,28.748118
250026,1,-81.458978,26.294025
250027,1,-82.145957,27.667517
250028,1,-80.953925,25.746731
250029,1,-81.719114,27.900914
250030,1,-80.957213,27.961868
250031,1,-80.374091,26.958371
250032,1,-81.93721,26.779259
250033,1,-80.431265,26.062834
250035,1,-80.766363,25.657966
250036,1,-80.53646,25.001569
250037,1,-82.162558,30.254345
250038,1,-81.807075,30.099902
250039,1,-80.203284,26.367802
250040,1,-80.434044,26.05948
250051,1,-86.951226,30.801248
250052,1,-86.47441,30.43388
250052,2,-86.48335,30.43873
250052,3,-86.49195,30.443
250052,4,-86.50033,30.44763
250052,5,-86.50751,30.45396
250052,6,-86.51499,30.45996
250052,7,-86.52309,30.4659
250052,8,-86.52531,30.47192
250052,9,-86.52428,30.48005
250052,10,-86.52359,30.48892
250053,1,-86.16304,30.706119
250054,1,-85.240111,30.533499
250055,1,-85.741989,30.94981
250056,1,-83.559715,30.422961
250057,1,-84.662445,30.387746
250058,1,-83.339804,30.34821
250059,1,-82.81096,30.01881
250059,2,-82.81091,30.00435
250059,3,-82.81058,29.99107
250059,4,-82.81051,29.97459
250059,5,-82.82,29.96792
250059,6,-82.83545,29.9676
250059,7,-82.85009,29.96731
250059,8,-82.86066,29.96065
250059,9,-82.86047,29.94534
250059,10,-82.86035,29.93209
250060,1,-81.960098,30.520806
250061,1,-83.215881,30.519309
250062,1,-84.390139,29.980639
250062,2,-84.405472,29.985083
250062,3,-84.421472,29.98675
250062,4,-84.430722,29.013917
250062,5,-84.432639,30.027528
250062,6,-84.442722,30.037806
250062,7,-84.449306,30.036139
250062,8,-84.457944,30.060972
250062,9,-84.469528,30.054806
250062,10,-84.470722,30.062889
250063,1,-81.87752,29.537
250063,2,-81.89089,29.53554
250063,3,-81.90444,29.52587
250063,4,-81.91975,29.5217
250063,5,-81.93546,29.51251
250063,6,-81.94552,29.50382
250063,7,-81.95459,29.49218
250063,8,-81.96435,29.47915
250063,9,-81.97157,29.46426
250063,10,-81.97491,29.44982
250064,1,-81.209746,29.418432
250065,1,-82.219683,29.119267
250065,2,-82.218083,29.1355
250065,3,-82.2177,29.15005
250065,4,-82.217833,29.168167
250065,5,-82.217583,29.184983
250065,6,-82.217567,29.200617
250065,7,-82.21795,29.218983
250065,8,-82.2347,29.228783
250065,9,-82.235,29.245333
250065,10,-82.234967,29.26185
250066,1,-82.17099,28.647186
250067,1,-80.898003,28.101118
250068,1,-81.547363,28.690259
250069,1,-81.331298,28.330708
250070,1,-82.141729,27.886624
250071,1,-82.056326,27.292042
250072,1,-81.583319,27.42664
250073,1,-81.452033,27.762561
250074,1,-80.529388,27.252855
250075,1,-80.448691,27.860023
250076,1,-80.53591,26.33587
250077,1,-80.229444,26.085277
250078,1,-80.29861,25.36598
250078,2,-80.24856,25.37425
250078,3,-80.24852,25.38475
250078,4,-80.24489,25.38905
250078,5,-80.25126,25.39389
250078,6,-80.25915,25.39535
250078,7,-80.2662,25.40115
250078,8,-80.27468,25.40176
250078,9,-80.27925,25.40582
250078,10,-80.28124,25.41064
250079,1,-80.32548,25.29485
250079,2,-80.32537,25.28603
250079,3,-80.32529,25.27718
250079,4,-80.32524,25.26837
250079,5,-80.32514,25.25968
250079,6,-80.32507,25.25062
250079,7,-80.3252,25.2422
250079,8,-80.33517,25.24219
250079,9,-80.3438,25.23883
250079,10,-80.35209,25.23551
250080,1,-80.371589,25.383943
250081,1,-81.12687,26.55582
250081,2,-81.12685,26.57265
250081,3,-81.12707,26.58682
250081,4,-81.12742,26.60362
250081,5,-81.1418,26.60654
250081,6,-81.15756,26.60632
250081,8,-81.18974,26.60588
250081,9,-81.20644,26.6056
250081,10,-81.22231,26.60538
250082,1,-81.358519,26.875199
250083,1,-81.245033,24.673012
250084,1,-83.066054,29.718356
250085,1,-82.635261,28.276409
250086,1,-81.761,26.945984
250087,1,-81.656011,25.932312
250105,1,-85.271735,30.371575
250107,1,-85.872809,30.392116
250108,1,-84.999914,30.331417
250113,1,-82.117599,29.455426
250116,1,-82.508972,28.040227
250129,1,-81.620657,27.617433
250132,1,-82.026962,26.917106
250135,1,-80.965086,25.136201
250137,1,-82.162603,30.251679
250165,1,-82.285067,29.190333
250165,2,-82.284883,29.202167
250165,3,-82.28485,29.21665
250165,4,-82.30095,29.21605
250165,5,-82.304933,29.227533
250165,6,-82.309483,29.238133
250165,7,-82.309333,29.252617
250165,8,-82.309283,29.2676
250165,9,-82.3091,29.281833
250165,10,-82.309083,29.296467
250172,1,-81.600402,27.497237
250175,1,-80.443419,27.850631
250178,1,-80.28666,25.31268
250178,2,-80.27204,25.31279
250178,3,-80.26715,25.31721
250178,4,-80.26722,25.32609
250178,5,-80.26738,25.33493
250178,6,-80.26246,25.33941
250178,7,-80.25763,25.34368
250178,8,-80.25766,25.35263
250178,9,-80.25346,25.35773
250178,10,-80.24564,25.35949
250180,1,-80.403915,25.326552
250183,1,-81.239996,24.675974
250901,1,-84.66709,30.25544
250901,2,-84.65541,30.26358
250901,3,-84.64405,30.25444
250901,4,-84.63006,30.24883
250901,5,-84.62478,30.23841
250901,6,-84.63146,30.22578
250901,7,-84.63553,30.21223
250901,8,-84.63121,30.20015
250901,9,-84.63593,30.18952
250901,10,-84.64963,30.18156
250902,1,-82.361397,30.37861
250903,1,-81.80805,29.39922
250903,2,-81.81352,29.38538
250903,3,-81.81945,29.37221
250903,4,-81.82039,29.3576
250903,5,-81.81496,29.34575
250903,6,-81.79942,29.34009
250903,7,-81.78394,29.33445
250903,8,-81.77389,29.32856
250903,9,-81.77391,29.31121
250903,10,-81.77114,29.29712
250904,1,-85.117546,30.968941
250905,1,-82.262717,28.642533
250905,2,-82.257348,28.628874
250905,3,-82.246333,28.617067
250905,4,-82.238318,28.604977
250905,5,-82.207708,28.59404
250905,6,-82.255563,28.594124
250905,7,-82.272743,28.594092
250905,8,-82.288198,28.594197
250905,9,-82.302869,28.589692
250905,10,-82.317958,28.586592
250906,1,-81.919691,28.302351
250907,1,-80.36594,25.22976
250907,2,-80.37091,25.23667
250907,3,-80.37884,25.23366
250907,4,-80.38859,25.23365
250907,5,-80.39806,25.23364
250907,6,-80.36991,25.24442
250907,7,-80.37827,25.24876
250907,8,-80.38795,25.25036
250907,9,-80.39169,25.24337
250907,10,-80.39796,25.25023
250910,1,-81.922752,26.82098
250911,1,-80.267813,26.854443
250912,1,-80.538284,26.336186
250915,1,-80.831726,28.809229
250916,1,-81.959374,26.995014
250917,1,-82.40441,30.220191
250918,1,-81.02115,28.569317
250918,2,-81.021183,28.5538
250918,3,-81.01905,28.539183
250918,4,-81.025,28.541583
250918,5,-81.029383,28.55395
250918,6,-81.0362,28.566783
250918,7,-81.050433,28.57455
250918,8,-81.063083,28.58325
250918,9,-81.07325,28.594933
250918,10,-81.083533,28.605983
250919,1,-80.5751,26.9432
250919,2,-80.5628,26.9461
250919,3,-80.5637,26.9594
250919,4,-80.5652,26.9747
250919,5,-80.5711,26.9893
250919,6,-80.5655,26.99358
250919,7,-80.549,27.0044
250919,8,-80.5399,27.013
250919,9,-80.5342,27.0081
250919,10,-80.5319,26.9942
250920,1,-86.749626,30.421906
250921,1,-85.20213,29.6779
250921,2,-85.18534,29.6727
250921,3,-85.16972,29.66498
250921,4,-85.15428,29.65416
250921,5,-85.14947,29.64191
250921,6,-85.13429,29.63748
250921,7,-85.11795,29.63205
250921,8,-85.11787,29.64175
250921,9,-85.13054,29.65309
250921,10,-85.1453,29.66239
250922,1,-82.566316,28.79009
250922,2,-82.569967,28.664576
250922,3,-82.575299,28.649473
250922,4,-82.590716,28.642943
250922,5,-82.583737,28.628422
250922,6,-82.584041,28.611515
250922,7,-82.567995,28.617319
250922,8,-82.569752,28.600204
250922,9,-82.584898,28.587787
250922,10,-82.59643,28.574634
251234,1,-81.11129,29.07054
251234,2,-81.11229,29.07853
251234,3,-81.11385,29.08729
251234,4,-81.1134,29.09593
251234,5,-81.11059,29.10178
251234,6,-81.10212,29.10065
251234,7,-81.09391,29.10036
251234,8,-81.09815,29.10856
251234,9,-81.10261,29.11643
251234,10,-81.10306,29.12476
252625,1,-81.074167,29.304944
252625,2,-81.075833,24.9
252625,3,-81.07625,29.326667
252625,4,-81.076442,29.328053
252625,5,-81.083333,29.339722
252625,6,-81.086806,29.352222
252625,7,-81.09025,29.355444
252625,8,-81.083889,29.335833
252625,9,-81.079944,29.311528
252625,10,-81.102778,29.339889
252630,1,-81.11283,29.07729
252630,2,-81.1135,29.0859
252630,3,-81.1139,29.09463
252630,4,-81.1118,29.10121
252630,5,-81.10298,29.10132
252630,6,-81.09494,29.09987
252630,7,-81.0977,29.10674
252630,8,-81.10206,29.11477
252630,9,-81.10221,29.12313
252630,10,-81.10715,29.13013
252930,1,-81.602873,28.379332
252930,2,-81.60676,28.391193
252930,3,-81.614735,28.39863
252930,4,-81.611077,28.405053
252930,5,-81.601429,28.388435
252930,6,-81.590747,28.387491
252930,7,-81.577171,28.394218
252930,8,-81.567653,28.382518
252930,9,-81.578057,28.379727
252930,10,-81.583289,28.365997
253371,1,-81.113583,29.307222
253371,2,-81.13,29.305
253371,3,-81.125,29.300833
253371,4,-81.118611,29.274167
253371,5,-81.135158,29.273889
253371,6,-81.137417,29.282778
253371,7,-81.145167,29.286111
253371,8,-81.136667,29.294028
253371,9,-81.113056,29.288806
253371,10,-81.104111,29.301611
253411,1,-80.56595,27.87365
253411,2,-80.582283,27.873667
253411,3,-80.5997,27.8739
253411,4,-80.614183,27.8742
253411,5,-80.622917,27.866933
253411,6,-80.62315,27.8524
253411,7,-80.62135,27.837833
253411,8,-80.61055,27.827217
253411,9,-80.613517,27.822467
253411,10,-80.640917,27.822683
256170,1,-86.951226,30.801248
256170,2,-86.950427,30.816817
256170,3,-86.944443,30.830789
256170,4,-86.940715,30.845194
256170,5,-86.940363,30.860335
256170,6,-86.937027,30.875175
256170,7,-86.932862,30.889523
256170,8,-86.932576,30.904672
256170,9,-86.926422,30.919048
256170,10,-86.919242,30.932584
256582,1,-86.761944,30.426111
256582,2,-86.747222,30.423333
256582,3,-86.738889,30.379444
256582,4,-86.734722,30.441389
256582,5,-86.738333,30.453889
256582,6,-86.731111,30.465556
256582,7,-86.715278,30.468056
256582,8,-86.715833,30.481667
256582,9,-86.72,30.478056
256582,10,-86.720556,30.475556
257949,1,-82.341626,28.076686
257949,2,-82.327042,28.080183
257949,3,-82.319444,28.088562
257949,4,-82.313149,28.097287
257949,5,-82.303331,28.110244
257949,6,-82.294865,28.122881
257949,7,-82.28712,28.134543
257949,8,-82.280816,28.146471
257949,9,-82.270475,28.158804
257949,10,-82.262285,28.168817
259242,1,-84.341376,29.94711
259244,1,-84.655555,30.263638
259249,1,-86.791067,30.723392
259259,1,-82.566367,28.67937
259266,1,-82.166854,28.581585
259270,1,-81.091705,26.578754
259273,1,-80.573898,26.994398
259290,1,-80.542206,25.49153
259297,1,-80.409767,25.604039
259300,1,-80.43055,27.824467
259300,2,-80.4257,27.811367
259300,3,-80.4254,27.798217
259300,4,-80.420417,27.78485
259300,5,-80.4102,27.777933
259300,6,-80.4055,27.77085
259300,7,-80.403633,27.757783
259300,8,-80.3993,27.7445
259300,9,-80.3937,27.732083
259300,10,-80.3819,27.729117
259301,1,-80.779,27.72415
259301,2,-80.778833,27.709
259301,3,-80.787867,27.697783
259301,4,-80.79745,27.6861
259301,5,-80.801567,27.67305
259301,6,-80.794817,27.662017
259301,7,-80.782633,27.651067
259301,8,-80.76935,27.642233
259301,9,-80.765683,27.631617
259301,10,-80.759667,27.61905
259302,1,-86.3789,30.71195
259302,2,-86.365483,30.71935
259302,3,-86.353633,30.72915
259302,4,-86.339367,30.738483
259302,5,-86.3224,30.74175
259302,6,-86.310483,30.7505
259302,7,-86.307217,30.76355
259302,8,-86.307833,30.775767
259302,9,-86.3074,30.790183
259302,10,-86.309817,30.80405
259303,1,-83.855299,30.264254
259304,1,-82.20301,28.31443
259304,2,-82.20182,28.30606
259304,3,-82.20409,28.30035
259304,4,-82.21149,28.2983
259304,5,-82.21149,28.28932
259304,6,-82.21145,28.28081
259304,7,-82.21147,28.27166
259304,8,-82.20173,28.27194
259304,9,-82.19789,28.27846
259304,10,-82.18127,28.28293
259320,1,-80.610487,25.383593
259326,1,-80.414925,25.626001
259336,1,-87.14009,30.333474
259341,1,-80.529388,27.252855
259350,1,-80.996932,28.569276
270001,1,-81.575507,30.873381
270002,1,-82.068503,30.70549
270003,1,-81.41907,31.36408
270003,2,-81.43555,31.36848
270003,3,-81.4451,31.3551
270003,4,-81.4495,31.33648
270003,5,-81.44943,31.3212
270003,6,-81.46115,31.30688
270003,7,-81.48342,31.30307
270003,8,-81.49365,31.29095
270003,9,-81.50962,31.28177
270003,10,-81.52578,31.2755
270004,1,-83.029303,30.927638
270005,1,-82.356803,31.969297
270006,1,-84.52346,30.819914
270007,1,-83.24321,31.702873
270008,1,-81.633333,31.390611
270008,2,-81.616667,31.404047
270008,3,-81.616667,31.414861
270008,4,-81.6,31.413619
270008,5,-81.583333,31.400558
270008,6,-81.583333,31.387064
270008,7,-81.583333,31.372653
270008,8,-81.579469,31.358892
270008,9,-81.573481,31.345272
270008,10,-81.565022,31.327836
270009,1,-84.966477,31.890349
270010,1,-84.719894,31.745647
270011,1,-81.359587,32.343712
270012,1,-82.37068,32.108229
270013,1,-82.764616,32.736784
270014,1,-83.452422,32.4
270015,1,-83.98525,33.004
270015,2,-84.007,32.994361
270015,3,-84.001944,32.968492
270015,4,-84.028417,32.968167
270015,5,-84.0385,32.962889
270015,6,-84.035164,32.935489
270015,7,-84.051944,32.919389
270015,8,-84.052319,32.928333
270015,9,-84.057833,32.917972
270015,10,-84.048667,32.913917
270016,1,-84.498374,32.934448
270017,1,-82.230573,31.198708
270018,1,-83.278053,31.217003
270020,1,-83.24315,33.84196
270020,2,-83.2291,33.83302
270020,3,-83.21438,33.82932
270020,4,-83.20226,33.81989
270020,5,-83.19063,33.80877
270020,6,-83.17392,33.81019
270020,7,-83.16235,33.80051
270020,8,-83.16405,33.78658
270020,9,-83.1768,33.77541
270020,10,-83.17601,33.76123
270021,1,-84.405806,31.290612
270022,1,-84.481368,33.181908
270023,1,-84.885094,33.635569
270024,1,-83.315514,34.031897
270025,1,-84.073576,31.123363
270026,1,-84.721602,34.568928
270027,1,-84.778822,34.051437
270028,1,-83.788741,32.377639
270029,1,-83.913885,31.617735
270030,1,-83.544143,34.497542
270031,1,-83.095404,33.519678
270032,1,-82.199999,33.487777
270033,1,-84.268279,32.182329
270034,1,-81.623237,32.886909
270035,1,-83.35492,35.02585
270035,2,-83.35786,35.04191
