"id","Route.Stop","state","name","created_at","updated_at","Route.Latitude","Route.Longitude","year","stop_des","wind","sky","noise","cars","moon","dir","species","min.1","min.2","min.3","min.4","min.5","min.6"
"NH10",7,"NH","Londonderry","","",42.851,-71.429,2021,"",1,0,"1","1","","","EWPW",1,1,1,1,1,1
"NH10",7,"NH","Londonderry","","",42.851,-71.429,2014,"",0,1,"2","2","","","NONE",0,0,0,0,0,0
"NH10",7,"NH","Londonderry","","",42.851,-71.429,2017,"",0,0,"","5","","","NONE",0,0,0,0,0,0
"NH10",7,"NH","Londonderry","","",42.851,-71.429,2020,"",0,2,"2","2","","","EWPW",1,1,1,1,1,1
"NH10",7,"NH","Londonderry","","",42.851,-71.429,2022,"",0,0,"0","0","","","EWPW",0,0,1,1,1,1
"NH10",8,"NH","Londonderry","","",42.852,-71.455,2013,"",0,0,"1","3","","","NONE",0,0,0,0,0,0
"NH10",8,"NH","Londonderry","","",42.852,-71.455,2018,"",0,0,"1","3","","","EWPW",1,1,1,1,1,1
"NH10",8,"NH","Londonderry","","",42.852,-71.455,2016,"",0,1,"2","8","","","NONE",0,0,0,0,0,0
"NH10",8,"NH","Londonderry","","",42.852,-71.455,2022,"",0,0,"2","10","","","NONE",0,0,0,0,0,0
"NH10",8,"NH","Londonderry","","",42.852,-71.455,2019,"",0,1,"1","2","","","NONE",0,0,0,0,0,0
"NH10",8,"NH","Londonderry","","",42.852,-71.455,2012,"",0,0,"3","10","","","NONE",0,0,0,0,0,0
"NH10",8,"NH","Londonderry","","",42.852,-71.455,2020,"",0,2,"0","1","","","NONE",0,0,0,0,0,0
"NH10",8,"NH","Londonderry","","",42.852,-71.455,2015,"",1,0,"2","1","","","NONE",0,0,0,0,0,0
"NH10",8,"NH","Londonderry","","",42.852,-71.455,2017,"",0,0,"1","1","","","NONE",0,0,0,0,0,0
"NH10",8,"NH","Londonderry","","",42.852,-71.455,2014,"",0,1,"1","3","","","NONE",0,0,0,0,0,0
"NH10",9,"NH","Londonderry","","",42.859,-71.466,2019,"",0,1,"0","0","","","NONE",0,0,0,0,0,0
"NH10",9,"NH","Londonderry","","",42.859,-71.466,2013,"",0,0,"1","3","","","NONE",0,0,0,0,0,0
"NH10",9,"NH","Londonderry","","",42.859,-71.466,2022,"",0,0,"1","4","","","NONE",0,0,0,0,0,0
"NH10",9,"NH","Londonderry","","",42.859,-71.466,2021,"",0,0,"2","3","","","EWPW",1,1,1,1,0,0
"NH10",9,"NH","Londonderry","","",42.859,-71.466,2016,"",0,2,"1","2","","","EWPW",1,1,0,0,0,0
"NH10",9,"NH","Londonderry","","",42.859,-71.466,2015,"",1,0,"2","1","","","EWPW",0,0,1,1,1,0
"NH10",9,"NH","Londonderry","","",42.859,-71.466,2017,"",0,0,"1","0","","","NONE",0,0,0,0,0,0
"NH10",9,"NH","Londonderry","","",42.859,-71.466,2012,"",0,0,"1","3","","","NONE",0,0,0,0,0,0
"NH10",9,"NH","Londonderry","","",42.859,-71.466,2014,"",0,1,"1","2","","","NONE",0,0,0,0,0,0
"NH10",9,"NH","Londonderry","","",42.859,-71.466,2020,"",0,2,"0","0","","","NONE",0,0,0,0,0,0
"NH10",9,"NH","Londonderry","","",42.859,-71.466,2018,"",0,0,"1","2","","","EWPW",0,0,0,0,1,1
"NH10",10,"NH","Londonderry","","",42.835,-71.419,2021,"",0,0,"3","1","","","EWPW",0,1,1,0,1,0
"NH10",10,"NH","Londonderry","","",42.835,-71.419,2015,"",2,0,"2","9","","","EWPW",0,1,1,0,0,0
"NH10",10,"NH","Londonderry","","",42.835,-71.419,2012,"",0,0,"1","2","","","EWPW",1,1,1,1,1,1
"NH10",10,"NH","Londonderry","","",42.835,-71.419,2020,"",0,2,"0","1","","","EWPW",1,1,1,1,1,1
"NH10",10,"NH","Londonderry","","",42.835,-71.419,2012,"",0,0,"1","2","","","EWPW",0,0,0,0,1,1
"NH10",10,"NH","Londonderry","","",42.835,-71.419,2013,"",0,0,"1","3","","","EWPW",1,1,1,0,1,1
"NH10",10,"NH","Londonderry","","",42.835,-71.419,2018,"",0,0,"1","2","","","EWPW",1,0,1,1,1,1
"NH10",10,"NH","Londonderry","","",42.835,-71.419,2022,"",0,0,"2","7","","","NONE",0,0,0,0,0,0
"NH10",10,"NH","Londonderry","","",42.835,-71.419,2019,"",0,1,"2","7","","","EWPW",1,1,1,1,1,1
"NH10",10,"NH","Londonderry","","",42.835,-71.419,2014,"",0,1,"1","2","","","NONE",0,0,0,0,0,0
"NH10",10,"NH","Londonderry","","",42.835,-71.419,2013,"",0,0,"1","3","","","EWPW",1,1,1,1,0,1
"NH10",10,"NH","Londonderry","","",42.835,-71.419,2019,"",0,1,"2","7","","","EWPW",0,0,1,1,0,0
"NH10",10,"NH","Londonderry","","",42.835,-71.419,2021,"",0,0,"3","1","","","EWPW",1,1,1,1,1,1
"NH10",10,"NH","Londonderry","","",42.835,-71.419,2012,"",0,0,"1","2","","","EWPW",1,1,1,1,1,1
"NH10",10,"NH","Londonderry","","",42.835,-71.419,2017,"",0,0,"2","0","","","NONE",0,0,0,0,0,0
"NH10",10,"NH","Londonderry","","",42.835,-71.419,2012,"",0,0,"1","2","","","EWPW",0,0,0,0,1,1
"NH10",10,"NH","Londonderry","","",42.835,-71.419,2016,"",0,2,"2","11","","","EWPW",0,0,0,0,1,1
"NH11",1,"NH","Loudon","","",43.255,-71.523,2022,"",1,1,"1","1","","","NONE",0,0,0,0,0,0
"NH11",1,"NH","Loudon","","",43.255,-71.523,2019,"",0,1,"2","5","","","NONE",0,0,0,0,0,0
"NH11",1,"NH","Loudon","","",43.255,-71.523,2018,"",0,0,"1","0","","","NONE",0,0,0,0,0,0
"NH11",1,"NH","Loudon","","",43.255,-71.523,2016,"",0,0,"0","1","","","NONE",0,0,0,0,0,0
"NH11",1,"NH","Loudon","","",43.255,-71.523,2021,"",1,0,"1","5","","","NONE",0,0,0,0,0,0
"NH11",1,"NH","Loudon","","",43.255,-71.523,2015,"",1,2,"2","5","","","NONE",0,0,0,0,0,0
"NH11",1,"NH","Loudon","","",43.255,-71.523,2017,"",1,0,"1","0","","","NONE",0,0,0,0,0,0
"NH11",1,"NH","Loudon","","",43.255,-71.523,2012,"",1,1,"1","0","","","NONE",0,0,0,0,0,0
"NH11",1,"NH","Loudon","","",43.255,-71.523,2013,"",0,1,"1","0","","","NONE",0,0,0,0,0,0
"NH11",2,"NH","Loudon","","",43.265,-71.513,2017,"",1,0,"0","0","","","NONE",0,0,0,0,0,0
"NH11",2,"NH","Loudon","","",43.265,-71.513,2022,"",1,1,"2","4","","","NONE",0,0,0,0,0,0
"NH11",2,"NH","Loudon","","",43.265,-71.513,2021,"",0,0,"1","2","","","NONE",0,0,0,0,0,0
"NH11",2,"NH","Loudon","","",43.265,-71.513,2015,"",1,2,"1","2","","","NONE",0,0,0,0,0,0
"NH11",2,"NH","Loudon","","",43.265,-71.513,2016,"",0,0,"0","0","","","NONE",0,0,0,0,0,0
"NH11",2,"NH","Loudon","","",43.265,-71.513,2018,"",0,0,"0","0","","","EWPW",1,1,1,1,1,1
"NH11",2,"NH","Loudon","","",43.265,-71.513,2012,"",1,1,"1","0","","","NONE",0,0,0,0,0,0
"NH11",2,"NH","Loudon","","",43.265,-71.513,2013,"",0,1,"1","0","","","NONE",0,0,0,0,0,0
"NH11",2,"NH","Loudon","","",43.265,-71.513,2019,"",0,1,"0","0","","","NONE",0,0,0,0,0,0
"NH11",3,"NH","Loudon","","",43.271,-71.498,2015,"",1,2,"1","1","","","NONE",0,0,0,0,0,0
"NH11",3,"NH","Loudon","","",43.271,-71.498,2016,"",0,0,"0","0","","","EWPW",1,0,1,1,0,1
"NH11",3,"NH","Loudon","","",43.271,-71.498,2017,"",1,0,"1","1","","","EWPW",1,1,0,0,0,0
"NH11",3,"NH","Loudon","","",43.271,-71.498,2022,"",1,1,"1","1","","","EWPW",1,1,1,1,1,1
"NH11",3,"NH","Loudon","","",43.271,-71.498,2018,"",0,0,"0","0","","","EWPW",1,0,1,0,0,0
"NH11",3,"NH","Loudon","","",43.271,-71.498,2012,"",1,1,"0","1","","","NONE",0,0,0,0,0,0
"NH11",3,"NH","Loudon","","",43.271,-71.498,2018,"",0,0,"0","0","","","EWPW",1,1,1,0,1,1
"NH11",3,"NH","Loudon","","",43.271,-71.498,2018,"",0,0,"0","0","","","EWPW",1,0,1,1,1,1
"NH11",3,"NH","Loudon","","",43.271,-71.498,2016,"",0,0,"0","0","","","EWPW",1,1,1,0,1,1
"NH11",3,"NH","Loudon","","",43.271,-71.498,2021,"",0,0,"1","3","","","EWPW",0,0,0,0,0,1
"NH11",3,"NH","Loudon","","",43.271,-71.498,2013,"",0,0,"1","0","","","NONE",0,0,0,0,0,0
"NH11",3,"NH","Loudon","","",43.271,-71.498,2019,"",0,1,"0","0","","","NONE",0,0,0,0,0,0
"NH11",4,"NH","Loudon","","",43.278,-71.483,2022,"",1,1,"1","1","","","EWPW",0,0,1,1,1,1
"NH11",4,"NH","Loudon","","",43.278,-71.483,2021,"",0,0,"1","2","","","EWPW",1,1,1,1,1,1
"NH11",4,"NH","Loudon","","",43.278,-71.483,2017,"",1,0,"0","2","","","NONE",0,0,0,0,0,0
"NH11",4,"NH","Loudon","","",43.278,-71.483,2012,"",1,1,"1","1","","","NONE",0,0,0,0,0,0
"NH11",4,"NH","Loudon","","",43.278,-71.483,2019,"",0,1,"0","0","","","NONE",0,0,0,0,0,0
"NH11",4,"NH","Loudon","","",43.278,-71.483,2015,"",1,2,"2","6","","","NONE",0,0,0,0,0,0
"NH11",4,"NH","Loudon","","",43.278,-71.483,2022,"",1,1,"1","1","","","EWPW",0,0,0,1,1,1
"NH11",4,"NH","Loudon","","",43.278,-71.483,2013,"",0,2,"1","0","","","NONE",0,0,0,0,0,0
"NH11",4,"NH","Loudon","","",43.278,-71.483,2016,"",0,0,"0","1","","","NONE",0,0,0,0,0,0
"NH11",4,"NH","Loudon","","",43.278,-71.483,2018,"",1,0,"1","0","","","NONE",0,0,0,0,0,0
"NH11",5,"NH","Loudon","","",43.292,-71.472,2017,"",1,0,"2","0","","","NONE",0,0,0,0,0,0
"NH11",5,"NH","Loudon","","",43.292,-71.472,2021,"",0,0,"2","3","","","NONE",0,0,0,0,0,0
"NH11",5,"NH","Loudon","","",43.292,-71.472,2015,"",1,2,"2","5","","","NONE",0,0,0,0,0,0
"NH11",5,"NH","Loudon","","",43.292,-71.472,2012,"",1,1,"0","0","","","NONE",0,0,0,0,0,0
"NH11",5,"NH","Loudon","","",43.292,-71.472,2013,"",0,2,"1","0","","","NONE",0,0,0,0,0,0
"NH11",5,"NH","Loudon","","",43.292,-71.472,2018,"",1,0,"2","0","","","NONE",0,0,0,0,0,0
"NH11",5,"NH","Loudon","","",43.292,-71.472,2016,"",0,0,"1","0","","","NONE",0,0,0,0,0,0
"NH11",5,"NH","Loudon","","",43.292,-71.472,2019,"",1,1,"2","10","","","NONE",0,0,0,0,0,0
"NH11",5,"NH","Loudon","","",43.292,-71.472,2022,"",1,1,"3","7","","","NONE",0,0,0,0,0,0
"NH11",6,"NH","Loudon","","",43.306,-71.476,2018,"",1,0,"3","0","","","EWPW",1,1,1,1,1,1
"NH11",6,"NH","Loudon","","",43.306,-71.476,2018,"",1,0,"3","0","","","EWPW",1,1,1,1,1,0
"NH11",6,"NH","Loudon","","",43.306,-71.476,2021,"",0,0,"3","","","","NONE",0,0,0,0,0,0
"NH11",6,"NH","Loudon","","",43.306,-71.476,2013,"",0,1,"2","0","","","NONE",0,0,0,0,0,0
"NH11",6,"NH","Loudon","","",43.306,-71.476,2012,"",1,1,"1","0","","","NONE",0,0,0,0,0,0
"NH11",6,"NH","Loudon","","",43.306,-71.476,2017,"",1,0,"3","0","","","NONE",0,0,0,0,0,0
"NH11",6,"NH","Loudon","","",43.306,-71.476,2015,"",1,2,"3","7","","","NONE",0,0,0,0,0,0
"NH11",6,"NH","Loudon","","",43.306,-71.476,2022,"",1,1,"3","1","","","NONE",0,0,0,0,0,0
"NH11",6,"NH","Loudon","","",43.306,-71.476,2019,"",0,1,"2","0","","","EWPW",0,0,0,1,0,0
"NH11",6,"NH","Loudon","","",43.306,-71.476,2016,"",0,0,"2","0","","","NONE",0,0,0,0,0,0
"NH11",7,"NH","Loudon","","",43.312,-71.462,2015,"",1,2,"0","0","","","EWPW",0,1,1,1,0,0
"NH11",7,"NH","Loudon","","",43.312,-71.462,2017,"",1,NA,"","","","","EWPW",0,0,1,0,0,0
"NH11",7,"NH","Loudon","","",43.312,-71.462,2018,"",1,0,"1","0","","","NONE",0,0,0,0,0,0
"NH11",7,"NH","Loudon","","",43.312,-71.462,2015,"",1,2,"0","0","","","EWPW",0,0,0,1,1,0
"NH11",7,"NH","Loudon","","",43.312,-71.462,2016,"",0,0,"2","1","","","EWPW",1,1,0,1,0,1
"NH11",7,"NH","Loudon","","",43.312,-71.462,2013,"",0,2,"2","0","","","NONE",0,0,0,0,0,0
"NH11",7,"NH","Loudon","","",43.312,-71.462,2021,"",0,0,"2","0","","","EWPW",1,1,1,1,1,1
"NH11",7,"NH","Loudon","","",43.312,-71.462,2012,"",1,2,"1","0","","","EWPW",0,0,0,1,1,1
"NH11",7,"NH","Loudon","","",43.312,-71.462,2019,"",0,1,"2","0","","","NONE",0,0,0,0,0,0
"NH11",7,"NH","Loudon","","",43.312,-71.462,2016,"",0,0,"2","1","","","EWPW",1,1,1,0,1,0
"NH11",7,"NH","Loudon","","",43.312,-71.462,2022,"",1,1,"1","0","","","EWPW",1,1,0,1,1,1
"NH11",7,"NH","Loudon","","",43.312,-71.462,2015,"",1,2,"0","0","","","EWPW",1,0,1,0,0,0
"NH11",7,"NH","Loudon","","",43.312,-71.462,2022,"",1,1,"1","0","","","EWPW",1,0,0,0,0,0
"NH11",8,"NH","Loudon","","",43.318,-71.446,2013,"",1,2,"1","0","","","NONE",0,0,0,0,0,0
"NH11",8,"NH","Loudon","","",43.318,-71.446,2016,"",0,0,"0","0","","","EWPW",1,1,1,0,0,1
"NH11",8,"NH","Loudon","","",43.318,-71.446,2015,"",2,2,"0","0","","","NONE",0,0,0,0,0,0
"NH11",8,"NH","Loudon","","",43.318,-71.446,2022,"",1,1,"0","0","","","NONE",0,0,0,0,0,0
"NH11",8,"NH","Loudon","","",43.318,-71.446,2012,"",1,2,"1","0","","","NONE",0,0,0,0,0,0
"NH11",8,"NH","Loudon","","",43.318,-71.446,2019,"",1,1,"0","0","","","NONE",0,0,0,0,0,0
"NH11",8,"NH","Loudon","","",43.318,-71.446,2018,"",2,0,"0","1","","","EWPW",1,1,0,0,0,0
"NH11",8,"NH","Loudon","","",43.318,-71.446,2021,"",1,0,"1","0","","","NONE",0,0,0,0,0,0
"NH11",8,"NH","Loudon","","",43.318,-71.446,2017,"",1,0,"0","0","","","NONE",0,0,0,0,0,0
"NH11",9,"NH","Loudon","","",43.329,-71.432,2022,"",1,1,"0","0","","","NONE",0,0,0,0,0,0
"NH11",9,"NH","Loudon","","",43.329,-71.432,2019,"",1,1,"0","0","","","NONE",0,0,0,0,0,0
"NH11",9,"NH","Loudon","","",43.329,-71.432,2021,"",1,0,"0","0","","","NONE",0,0,0,0,0,0
"NH11",9,"NH","Loudon","","",43.329,-71.432,2013,"",1,0,"1","0","","","NONE",0,0,0,0,0,0
"NH11",9,"NH","Loudon","","",43.329,-71.432,2017,"",1,0,"0","0","","","NONE",0,0,0,0,0,0
"NH11",9,"NH","Loudon","","",43.329,-71.432,2016,"",0,0,"0","0","","","NONE",0,0,0,0,0,0
"NH11",9,"NH","Loudon","","",43.329,-71.432,2015,"",2,2,"0","0","","","NONE",0,0,0,0,0,0
"NH11",9,"NH","Loudon","","",43.329,-71.432,2018,"",1,0,"0","0","","","NONE",0,0,0,0,0,0
"NH11",9,"NH","Loudon","","",43.329,-71.432,2012,"",1,3,"0","0","","","NONE",0,0,0,0,0,0
"NH11",10,"NH","Loudon","","",43.337,-71.418,2017,"",1,0,"0","0","","","NONE",0,0,0,0,0,0
"NH11",10,"NH","Loudon","","",43.337,-71.418,2021,"",1,0,"1","0","","","NONE",0,0,0,0,0,0
"NH11",10,"NH","Loudon","","",43.337,-71.418,2016,"",0,0,"0","0","","","NONE",0,0,0,0,0,0
"NH11",10,"NH","Loudon","","",43.337,-71.418,2015,"",1,2,"0","0","","","NONE",0,0,0,0,0,0
"NH11",10,"NH","Loudon","","",43.337,-71.418,2018,"",2,0,"0","0","","","NONE",0,0,0,0,0,0
"NH11",10,"NH","Loudon","","",43.337,-71.418,2019,"",1,1,"0","0","","","NONE",0,0,0,0,0,0
"NH11",10,"NH","Loudon","","",43.337,-71.418,2012,"",0,3,"1","0","","","NONE",0,0,0,0,0,0
"NH11",10,"NH","Loudon","","",43.337,-71.418,2022,"",1,1,"1","1","","","EWPW",0,1,1,0,0,0
"NH11",10,"NH","Loudon","","",43.337,-71.418,2022,"",1,1,"1","1","","","EWPW",1,1,1,0,0,0
"NH11",10,"NH","Loudon","","",43.337,-71.418,2013,"",1,1,"1","0","","","NONE",0,0,0,0,0,0
"NH12",1,"NH","Madison","","",43.841,-71.196,2021,"",1,2,"1","1","","","NONE",0,0,0,0,0,0
"NH12",1,"NH","Madison","","",43.841,-71.196,2015,"",1,1,"0","0","","","NONE",0,0,0,0,0,0
"NH12",1,"NH","Madison","","",43.841,-71.196,2020,"",1,1,"2","0","","","NONE",0,0,0,0,0,0
"NH12",1,"NH","Madison","","",43.841,-71.196,2012,"",1,1,"1","0","","","NONE",0,0,0,0,0,0
"NH12",1,"NH","Madison","","",43.841,-71.196,2022,"",0,1,"1","0","","","EWPW",1,1,1,1,1,1
"NH12",1,"NH","Madison","","",43.841,-71.196,2013,"",0,0,"0","0","","","NONE",0,0,0,0,0,0
"NH12",1,"NH","Madison","","",43.841,-71.196,2018,"",0,1,"2","0","","","EWPW",0,1,0,0,1,1
"NH12",1,"NH","Madison","","",43.841,-71.196,2019,"",0,1,"2","0","","","NONE",0,0,0,0,0,0
"NH12",2,"NH","Madison","","",43.853,-71.191,2013,"",0,0,"2","1","","","NONE",0,0,0,0,0,0
"NH12",2,"NH","Madison","","",43.853,-71.191,2022,"",0,0,"1","0","","","EWPW",1,1,1,1,1,1
"NH12",2,"NH","Madison","","",43.853,-71.191,2020,"",0,1,"2","0","","","NONE",0,0,0,0,0,0
"NH12",2,"NH","Madison","","",43.853,-71.191,2015,"",1,0,"0","0","","","EWPW",0,0,0,1,1,1
"NH12",2,"NH","Madison","","",43.853,-71.191,2021,"",0,2,"1","0","","","NONE",0,0,0,0,0,0
"NH12",2,"NH","Madison","","",43.853,-71.191,2012,"",1,1,"2","0","","","NONE",0,0,0,0,0,0
"NH12",2,"NH","Madison","","",43.853,-71.191,2018,"",0,1,"0","0","","","NONE",0,0,0,0,0,0
"NH12",2,"NH","Madison","","",43.853,-71.191,2019,"",0,1,"1","0","","","NONE",0,0,0,0,0,0
"NH12",3,"NH","Madison","","",43.842,-71.184,2012,"",1,1,"1","0","","","NONE",0,0,0,0,0,0
"NH12",3,"NH","Madison","","",43.842,-71.184,2013,"",0,0,"1","0","","","NONE",0,0,0,0,0,0
"NH12",3,"NH","Madison","","",43.842,-71.184,2021,"",0,1,"0","0","","","EWPW",0,0,1,1,1,1
"NH12",3,"NH","Madison","","",43.842,-71.184,2018,"",0,0,"0","1","","","EWPW",1,1,1,1,1,1
"NH12",3,"NH","Madison","","",43.842,-71.184,2018,"",0,0,"0","1","","","EWPW",0,1,1,0,1,0
"NH12",3,"NH","Madison","","",43.842,-71.184,2020,"",0,0,"2","0","","","NONE",0,0,0,0,0,0
"NH12",3,"NH","Madison","","",43.842,-71.184,2019,"",0,1,"2","9","","","EWPW",0,0,0,1,1,0
"NH12",3,"NH","Madison","","",43.842,-71.184,2022,"",0,0,"1","1","","","NONE",0,0,0,0,0,0
"NH12",3,"NH","Madison","","",43.842,-71.184,2015,"",1,0,"3","8","","","EWPW",0,0,0,0,1,1
"NH12",4,"NH","Madison","","",43.85,-71.166,2013,"",0,0,"4","0","","","NONE",0,0,0,0,0,0
"NH12",4,"NH","Madison","","",43.85,-71.166,2018,"",0,0,"0","0","","","NONE",0,0,0,0,0,0
"NH12",4,"NH","Madison","","",43.85,-71.166,2019,"",2,1,"1","0","","","NONE",0,0,0,0,0,0
"NH12",4,"NH","Madison","","",43.85,-71.166,2020,"",0,0,"1","1","","","EWPW",0,1,1,0,0,0
"NH12",4,"NH","Madison","","",43.85,-71.166,2022,"",0,0,"0","0","","","EWPW",1,1,1,1,1,1
"NH12",4,"NH","Madison","","",43.85,-71.166,2012,"",1,1,"1","0","","","NONE",0,0,0,0,0,0
"NH12",4,"NH","Madison","","",43.85,-71.166,2015,"",2,1,"1","0","","","EWPW",0,0,0,1,0,0
"NH12",4,"NH","Madison","","",43.85,-71.166,2021,"",0,1,"0","1","","","NONE",0,0,0,0,0,0
"NH12",5,"NH","Madison","","",43.853,-71.153,2018,"",0,0,"0","0","","","NONE",0,0,0,0,0,0
"NH12",5,"NH","Madison","","",43.853,-71.153,2015,"",1,0,"3","0","","","NONE",0,0,0,0,0,0
"NH12",5,"NH","Madison","","",43.853,-71.153,2022,"",0,0,"1","3","","","NONE",0,0,0,0,0,0
"NH12",5,"NH","Madison","","",43.853,-71.153,2013,"",0,0,"1","3","","","NONE",0,0,0,0,0,0
"NH12",5,"NH","Madison","","",43.853,-71.153,2021,"",0,0,"0","0","","","NONE",0,0,0,0,0,0
"NH12",5,"NH","Madison","","",43.853,-71.153,2020,"",0,0,"0","0","","","NONE",0,0,0,0,0,0
"NH12",5,"NH","Madison","","",43.853,-71.153,2012,"",1,1,"1","0","","","NONE",0,0,0,0,0,0
"NH12",5,"NH","Madison","","",43.853,-71.153,2019,"",0,1,"0","0","","","NONE",0,0,0,0,0,0
"NH12",6,"NH","Madison","","",43.859,-71.143,2019,"",2,1,"0","0","","","NONE",0,0,0,0,0,0
"NH12",6,"NH","Madison","","",43.859,-71.143,2021,"",0,0,"0","0","","","NONE",0,0,0,0,0,0
"NH12",6,"NH","Madison","","",43.859,-71.143,2022,"",0,0,"0","1","","","NONE",0,0,0,0,0,0
"NH12",6,"NH","Madison","","",43.859,-71.143,2015,"",1,0,"3","0","","","NONE",0,0,0,0,0,0
"NH12",6,"NH","Madison","","",43.859,-71.143,2018,"",0,0,"0","0","","","NONE",0,0,0,0,0,0
"NH12",6,"NH","Madison","","",43.859,-71.143,2013,"",0,0,"0","1","","","NONE",0,0,0,0,0,0
"NH12",6,"NH","Madison","","",43.859,-71.143,2020,"",0,0,"0","0","","","NONE",0,0,0,0,0,0
"NH12",6,"NH","Madison","","",43.859,-71.143,2012,"",0,2,"0","0","","","NONE",0,0,0,0,0,0
"NH12",7,"NH","Madison","","",43.872,-71.137,2015,"",0,0,"1","0","","","NONE",0,0,0,0,0,0
"NH12",7,"NH","Madison","","",43.872,-71.137,2022,"",0,0,"1","0","","","NONE",0,0,0,0,0,0
"NH12",7,"NH","Madison","","",43.872,-71.137,2021,"",0,0,"0","1","","","NONE",0,0,0,0,0,0
"NH12",7,"NH","Madison","","",43.872,-71.137,2019,"",0,1,"0","0","","","NONE",0,0,0,0,0,0
"NH12",7,"NH","Madison","","",43.872,-71.137,2018,"",0,0,"0","0","","","NONE",0,0,0,0,0,0
"NH12",7,"NH","Madison","","",43.872,-71.137,2013,"",0,0,"0","0","","","NONE",0,0,0,0,0,0
"NH12",7,"NH","Madison","","",43.872,-71.137,2020,"",0,0,"0","0","","","NONE",0,0,0,0,0,0
"NH12",7,"NH","Madison","","",43.872,-71.137,2012,"",0,2,"0","0","","","NONE",0,0,0,0,0,0
"NH12",8,"NH","Madison","","",43.885,-71.141,2022,"",0,0,"0","1","","","NONE",0,0,0,0,0,0
"NH12",8,"NH","Madison","","",43.885,-71.141,2018,"",0,0,"0","0","","","NONE",0,0,0,0,0,0
"NH12",8,"NH","Madison","","",43.885,-71.141,2013,"",0,0,"0","0","","","NONE",0,0,0,0,0,0
"NH12",8,"NH","Madison","","",43.885,-71.141,2015,"",0,0,"2","0","","","NONE",0,0,0,0,0,0
"NH12",8,"NH","Madison","","",43.885,-71.141,2012,"",0,3,"0","0","","","NONE",0,0,0,0,0,0
"NH12",8,"NH","Madison","","",43.885,-71.141,2020,"",0,0,"1","0","","","NONE",0,0,0,0,0,0
"NH12",8,"NH","Madison","","",43.885,-71.141,2019,"",0,1,"0","0","","","NONE",0,0,0,0,0,0
"NH12",8,"NH","Madison","","",43.885,-71.141,2021,"",0,0,"1","0","","","NONE",0,0,0,0,0,0
"NH12",9,"NH","Madison","","",43.897,-71.151,2013,"",0,0,"0","0","","","EWPW",0,0,0,0,1,1
"NH12",9,"NH","Madison","","",43.897,-71.151,2015,"",0,0,"2","5","","","NONE",0,0,0,0,0,0
"NH12",9,"NH","Madison","","",43.897,-71.151,2019,"",0,2,"1","6","","","NONE",0,0,0,0,0,0
"NH12",9,"NH","Madison","","",43.897,-71.151,2013,"",0,0,"0","0","","","EWPW",0,1,0,1,1,1
"NH12",9,"NH","Madison","","",43.897,-71.151,2021,"",0,0,"2","10","","","NONE",0,0,0,0,0,0
"NH12",9,"NH","Madison","","",43.897,-71.151,2022,"",0,0,"2","3","","","NONE",0,0,0,0,0,0
"NH12",9,"NH","Madison","","",43.897,-71.151,2020,"",0,0,"0","0","","","NONE",0,0,0,0,0,0
"NH12",9,"NH","Madison","","",43.897,-71.151,2018,"",0,0,"0","0","","","NONE",0,0,0,0,0,0
"NH12",9,"NH","Madison","","",43.897,-71.151,2013,"",0,0,"0","0","","","EWPW",1,1,1,1,1,1
"NH12",9,"NH","Madison","","",43.897,-71.151,2013,"",0,0,"0","0","","","NONE",0,0,0,0,0,0
"NH12",9,"NH","Madison","","",43.897,-71.151,2012,"",0,2,"2","6","","","NONE",0,0,0,0,0,0
"NH12",10,"NH","Madison","","",43.887,-71.17,2021,"",0,0,"3","3","","","NONE",0,0,0,0,0,0
"NH12",10,"NH","Madison","","",43.887,-71.17,2013,"",0,0,"0","0","","","EWPW",1,1,1,1,1,1
"NH12",10,"NH","Madison","","",43.887,-71.17,2020,"",0,0,"2","1","","","EWPW",0,0,0,0,1,1
"NH12",10,"NH","Madison","","",43.887,-71.17,2022,"",0,0,"1","2","","","EWPW",1,1,1,1,1,0
"NH12",10,"NH","Madison","","",43.887,-71.17,2013,"",0,0,"0","0","","","EWPW",0,1,1,1,1,1
"NH12",10,"NH","Madison","","",43.887,-71.17,2018,"",0,0,"0","0","","","NONE",0,0,0,0,0,0
"NH12",10,"NH","Madison","","",43.887,-71.17,2020,"",0,0,"2","1","","","EWPW",0,1,1,1,1,1
"NH12",10,"NH","Madison","","",43.887,-71.17,2019,"",0,2,"1","1","","","EWPW",0,0,1,1,1,1
"NH12",10,"NH","Madison","","",43.887,-71.17,2015,"",0,0,"2","4","","","EWPW",0,1,1,0,1,0
"NH12",10,"NH","Madison","","",43.887,-71.17,2015,"",0,0,"2","4","","","EWPW",0,1,0,0,0,0
"NH12",10,"NH","Madison","","",43.887,-71.17,2012,"",0,3,"2","3","","","NONE",0,0,0,0,0,0
"NH12",10,"NH","Madison","","",43.887,-71.17,2022,"",0,0,"1","2","","","EWPW",1,1,1,1,1,1
"NH12",10,"NH","Madison","","",43.887,-71.17,2013,"",0,0,"0","0","","","NONE",0,0,0,0,0,0
"NH13",1,"NH","Marlow","","",43.152,-72.163,2018,"",0,1,"0","0","","","NONE",0,0,0,0,0,0
"NH13",1,"NH","Marlow","","",43.152,-72.163,2019,"",2,0,"1","0","","","NONE",0,0,0,0,0,0
"NH13",1,"NH","Marlow","","",43.152,-72.163,2016,"",0,0,"0","0","","","NONE",0,0,0,0,0,0
